year,age,sex,cause,deaths
2005,51,Female,Homicide,39
2005,51,Female,Other causes,1858
2005,51,Female,Other unintentional injury,253
2005,51,Female,Stroke,315
2005,51,Female,Suicide,97
2005,51,Male,Alcohol-induced,596
2005,51,Male,Alzheimer disease,6
2005,51,Male,Cancer,2908
2005,51,Male,Chronic lower respiratory disease,263
2005,51,Male,Diabetes,384
2005,51,Male,Drug overdose,504
2005,51,Male,Heart disease,3031
2005,51,Male,Homicide,135
2005,51,Male,Other causes,3065
2005,51,Male,Other unintentional injury,635
2005,51,Male,Stroke,431
2005,51,Male,Suicide,444
2005,52,Female,Alcohol-induced,197
2005,52,Female,Alzheimer disease,12
2005,52,Female,Cancer,2940
2005,52,Female,Chronic lower respiratory disease,237
2005,52,Female,Diabetes,274
2005,52,Female,Drug overdose,321
2005,52,Female,Heart disease,1239
2005,52,Female,Homicide,40
2005,52,Female,Other causes,1931
2005,52,Female,Other unintentional injury,198
2005,52,Female,Stroke,364
2005,52,Female,Suicide,103
2005,52,Male,Alcohol-induced,663
2005,52,Male,Alzheimer disease,4
2005,52,Male,Cancer,3354
2005,52,Male,Chronic lower respiratory disease,275
2005,52,Male,Diabetes,394
2005,52,Male,Drug overdose,445
2005,52,Male,Heart disease,3395
2005,52,Male,Homicide,121
2005,52,Male,Other causes,3268
2005,52,Male,Other unintentional injury,635
2005,52,Male,Stroke,399
2005,52,Male,Suicide,430
2005,53,Female,Alcohol-induced,173
2005,53,Female,Alzheimer disease,4
2005,53,Female,Cancer,3165
2005,53,Female,Chronic lower respiratory disease,265
2005,53,Female,Diabetes,286
2005,53,Female,Drug overdose,295
2005,53,Female,Heart disease,1265
2005,53,Female,Homicide,36
2005,53,Female,Other causes,1912
2005,53,Female,Other unintentional injury,206
2005,53,Female,Stroke,341
2005,53,Female,Suicide,94
2005,53,Male,Alcohol-induced,582
2005,53,Male,Alzheimer disease,1
2005,53,Male,Cancer,3487
2005,53,Male,Chronic lower respiratory disease,327
2005,53,Male,Diabetes,456
2005,53,Male,Drug overdose,412
2005,53,Male,Heart disease,3466
2005,53,Male,Homicide,128
2005,53,Male,Other causes,3300
2005,53,Male,Other unintentional injury,605
2005,53,Male,Stroke,435
2005,53,Male,Suicide,436
2005,54,Female,Alcohol-induced,161
2005,54,Female,Alzheimer disease,12
2005,54,Female,Cancer,3229
2005,54,Female,Chronic lower respiratory disease,288
2005,54,Female,Diabetes,325
2005,54,Female,Drug overdose,216
2005,54,Female,Heart disease,1438
2005,54,Female,Homicide,25
2005,54,Female,Other causes,1941
2005,54,Female,Other unintentional injury,218
2005,54,Female,Stroke,351
2005,54,Female,Suicide,82
2005,54,Male,Alcohol-induced,609
2005,54,Male,Alzheimer disease,6
2005,54,Male,Cancer,3720
2005,54,Male,Chronic lower respiratory disease,281
2005,54,Male,Diabetes,460
2005,54,Male,Drug overdose,350
2005,54,Male,Heart disease,3746
2005,54,Male,Homicide,102
2005,54,Male,Other causes,3297
2005,54,Male,Other unintentional injury,546
2005,54,Male,Stroke,453
2005,54,Male,Suicide,434
2005,55,Female,Alcohol-induced,181
2005,55,Female,Alzheimer disease,13
2005,55,Female,Cancer,3541
2005,55,Female,Chronic lower respiratory disease,332
2005,55,Female,Diabetes,347
2005,55,Female,Drug overdose,200
2005,55,Female,Heart disease,1525
2005,55,Female,Homicide,36
2005,55,Female,Other causes,1965
2005,55,Female,Other unintentional injury,227
2005,55,Female,Stroke,329
2005,55,Female,Suicide,101
2005,55,Male,Alcohol-induced,612
2005,55,Male,Alzheimer disease,12
2005,55,Male,Cancer,4137
2005,55,Male,Chronic lower respiratory disease,358
2005,55,Male,Diabetes,525
2005,55,Male,Drug overdose,324
2005,55,Male,Heart disease,3861
2005,55,Male,Homicide,89
2005,55,Male,Other causes,3392
2005,55,Male,Other unintentional injury,554
2005,55,Male,Stroke,457
2005,55,Male,Suicide,363
2005,56,Female,Alcohol-induced,156
2005,56,Female,Alzheimer disease,23
2005,56,Female,Cancer,3886
2005,56,Female,Chronic lower respiratory disease,366
2005,56,Female,Diabetes,369
2005,56,Female,Drug overdose,157
2005,56,Female,Heart disease,1619
2005,56,Female,Homicide,29
2005,56,Female,Other causes,2109
2005,56,Female,Other unintentional injury,221
2005,56,Female,Stroke,392
2005,56,Female,Suicide,64
2005,56,Male,Alcohol-induced,538
2005,56,Male,Alzheimer disease,17
2005,56,Male,Cancer,4397
2005,56,Male,Chronic lower respiratory disease,443
2005,56,Male,Diabetes,598
2005,56,Male,Drug overdose,254
2005,56,Male,Heart disease,3998
2005,56,Male,Homicide,74
2005,56,Male,Other causes,3337
2005,56,Male,Other unintentional injury,511
2005,56,Male,Stroke,484
2005,56,Male,Suicide,356
2005,57,Female,Alcohol-induced,162
2005,57,Female,Alzheimer disease,24
2005,57,Female,Cancer,4194
2005,57,Female,Chronic lower respiratory disease,468
2005,57,Female,Diabetes,455
2005,57,Female,Drug overdose,170
2005,57,Female,Heart disease,1795
2005,57,Female,Homicide,36
2005,57,Female,Other causes,2285
2005,57,Female,Other unintentional injury,213
2005,57,Female,Stroke,371
2005,57,Female,Suicide,76
2005,57,Male,Alcohol-induced,568
2005,57,Male,Alzheimer disease,19
2005,57,Male,Cancer,5008
2005,57,Male,Chronic lower respiratory disease,497
2005,57,Male,Diabetes,634
2005,57,Male,Drug overdose,234
2005,57,Male,Heart disease,4382
2005,57,Male,Homicide,79
2005,57,Male,Other causes,3354
2005,57,Male,Other unintentional injury,513
2005,57,Male,Stroke,501
2005,57,Male,Suicide,315
2005,58,Female,Alcohol-induced,152
2005,58,Female,Alzheimer disease,23
2005,58,Female,Cancer,4695
2005,58,Female,Chronic lower respiratory disease,545
2005,58,Female,Diabetes,471
2005,58,Female,Drug overdose,154
2005,58,Female,Heart disease,2000
2005,58,Female,Homicide,20
2005,58,Female,Other causes,2514
2005,58,Female,Other unintentional injury,217
2005,58,Female,Stroke,464
2005,58,Female,Suicide,70
2005,58,Male,Alcohol-induced,555
2005,58,Male,Alzheimer disease,16
2005,58,Male,Cancer,5509
2005,58,Male,Chronic lower respiratory disease,584
2005,58,Male,Diabetes,674
2005,58,Male,Drug overdose,193
2005,58,Male,Heart disease,4702
2005,58,Male,Homicide,82
2005,58,Male,Other causes,3585
2005,58,Male,Other unintentional injury,519
2005,58,Male,Stroke,570
2005,58,Male,Suicide,379
2005,59,Female,Alcohol-induced,99
2005,59,Female,Alzheimer disease,25
2005,59,Female,Cancer,4078
2005,59,Female,Chronic lower respiratory disease,567
2005,59,Female,Diabetes,448
2005,59,Female,Drug overdose,114
2005,59,Female,Heart disease,1750
2005,59,Female,Homicide,12
2005,59,Female,Other causes,2145
2005,59,Female,Other unintentional injury,156
2005,59,Female,Stroke,392
2005,59,Female,Suicide,62
2005,59,Male,Alcohol-induced,413
2005,59,Male,Alzheimer disease,23
2005,59,Male,Cancer,4985
2005,59,Male,Chronic lower respiratory disease,517
2005,59,Male,Diabetes,634
2005,59,Male,Drug overdose,139
2005,59,Male,Heart disease,4097
2005,59,Male,Homicide,51
2005,59,Male,Other causes,3018
2005,59,Male,Other unintentional injury,390
2005,59,Male,Stroke,528
2005,59,Male,Suicide,291
2005,60,Female,Alcohol-induced,104
2005,60,Female,Alzheimer disease,25
2005,60,Female,Cancer,4323
2005,60,Female,Chronic lower respiratory disease,581
2005,60,Female,Diabetes,482
2005,60,Female,Drug overdose,103
2005,60,Female,Heart disease,1975
2005,60,Female,Homicide,20
2005,60,Female,Other causes,2167
2005,60,Female,Other unintentional injury,188
2005,60,Female,Stroke,376
2005,60,Female,Suicide,39
2005,60,Male,Alcohol-induced,382
2005,60,Male,Alzheimer disease,23
2005,60,Male,Cancer,5302
2005,60,Male,Chronic lower respiratory disease,696
2005,60,Male,Diabetes,641
2005,60,Male,Drug overdose,104
2005,60,Male,Heart disease,4322
2005,60,Male,Homicide,56
2005,60,Male,Other causes,3003
2005,60,Male,Other unintentional injury,391
2005,60,Male,Stroke,540
2005,60,Male,Suicide,288
2005,61,Female,Alcohol-induced,140
2005,61,Female,Alzheimer disease,36
2005,61,Female,Cancer,4777
2005,61,Female,Chronic lower respiratory disease,686
2005,61,Female,Diabetes,482
2005,61,Female,Drug overdose,88
2005,61,Female,Heart disease,2139
2005,61,Female,Homicide,23
2005,61,Female,Other causes,2383
2005,61,Female,Other unintentional injury,186
2005,61,Female,Stroke,476
2005,61,Female,Suicide,54
2005,61,Male,Alcohol-induced,415
2005,61,Male,Alzheimer disease,25
2005,61,Male,Cancer,5646
2005,61,Male,Chronic lower respiratory disease,734
2005,61,Male,Diabetes,665
2005,61,Male,Drug overdose,115
2005,61,Male,Heart disease,4582
2005,61,Male,Homicide,49
2005,61,Male,Other causes,3257
2005,61,Male,Other unintentional injury,378
2005,61,Male,Stroke,557
2005,61,Male,Suicide,272
2005,62,Female,Alcohol-induced,130
2005,62,Female,Alzheimer disease,55
2005,62,Female,Cancer,5364
2005,62,Female,Chronic lower respiratory disease,847
2005,62,Female,Diabetes,548
2005,62,Female,Drug overdose,81
2005,62,Female,Heart disease,2534
2005,62,Female,Homicide,17
2005,62,Female,Other causes,2726
2005,62,Female,Other unintentional injury,189
2005,62,Female,Stroke,522
2005,62,Female,Suicide,46
2005,62,Male,Alcohol-induced,435
2005,62,Male,Alzheimer disease,50
2005,62,Male,Cancer,6571
2005,62,Male,Chronic lower respiratory disease,911
2005,62,Male,Diabetes,763
2005,62,Male,Drug overdose,79
2005,62,Male,Heart disease,5070
2005,62,Male,Homicide,53
2005,62,Male,Other causes,3651
2005,62,Male,Other unintentional injury,394
2005,62,Male,Stroke,677
2005,62,Male,Suicide,259
2005,63,Female,Alcohol-induced,94
2005,63,Female,Alzheimer disease,59
2005,63,Female,Cancer,5221
2005,63,Female,Chronic lower respiratory disease,891
2005,63,Female,Diabetes,550
2005,63,Female,Drug overdose,70
2005,63,Female,Heart disease,2474
2005,63,Female,Homicide,15
2005,63,Female,Other causes,2616
2005,63,Female,Other unintentional injury,183
2005,63,Female,Stroke,524
2005,63,Female,Suicide,59
2005,63,Male,Alcohol-induced,374
2005,63,Male,Alzheimer disease,40
2005,63,Male,Cancer,6303
2005,63,Male,Chronic lower respiratory disease,908
2005,63,Male,Diabetes,755
2005,63,Male,Drug overdose,77
2005,63,Male,Heart disease,4986
2005,63,Male,Homicide,50
2005,63,Male,Other causes,3430
2005,63,Male,Other unintentional injury,374
2005,63,Male,Stroke,690
2005,63,Male,Suicide,223
2005,64,Female,Alcohol-induced,101
2005,64,Female,Alzheimer disease,78
2005,64,Female,Cancer,5181
2005,64,Female,Chronic lower respiratory disease,883
2005,64,Female,Diabetes,587
2005,64,Female,Drug overdose,56
2005,64,Female,Heart disease,2539
2005,64,Female,Homicide,18
2005,64,Female,Other causes,2634
2005,64,Female,Other unintentional injury,173
2005,64,Female,Stroke,556
2005,64,Female,Suicide,29
2005,64,Male,Alcohol-induced,345
2005,64,Male,Alzheimer disease,63
2005,64,Male,Cancer,6270
2005,64,Male,Chronic lower respiratory disease,952
2005,64,Male,Diabetes,687
2005,64,Male,Drug overdose,59
2005,64,Male,Heart disease,4995
2005,64,Male,Homicide,50
2005,64,Male,Other causes,3472
2005,64,Male,Other unintentional injury,380
2005,64,Male,Stroke,652
2005,64,Male,Suicide,223
2005,65,Female,Alcohol-induced,96
2005,65,Female,Alzheimer disease,61
2005,65,Female,Cancer,5141
2005,65,Female,Chronic lower respiratory disease,951
2005,65,Female,Diabetes,601
2005,65,Female,Drug overdose,53
2005,65,Female,Heart disease,2658
2005,65,Female,Homicide,31
2005,65,Female,Other causes,2885
2005,65,Female,Other unintentional injury,160
2005,65,Female,Stroke,590
2005,65,Female,Suicide,34
2005,65,Male,Alcohol-induced,325
2005,65,Male,Alzheimer disease,61
2005,65,Male,Cancer,6538
2005,65,Male,Chronic lower respiratory disease,1048
2005,65,Male,Diabetes,723
2005,65,Male,Drug overdose,44
2005,65,Male,Heart disease,4881
2005,65,Male,Homicide,33
2005,65,Male,Other causes,3477
2005,65,Male,Other unintentional injury,343
2005,65,Male,Stroke,711
2005,65,Male,Suicide,189
2005,66,Female,Alcohol-induced,80
2005,66,Female,Alzheimer disease,84
2005,66,Female,Cancer,5406
2005,66,Female,Chronic lower respiratory disease,1077
2005,66,Female,Diabetes,633
2005,66,Female,Drug overdose,50
2005,66,Female,Heart disease,2791
2005,66,Female,Homicide,19
2005,66,Female,Other causes,2996
2005,66,Female,Other unintentional injury,188
2005,66,Female,Stroke,653
2005,66,Female,Suicide,28
2005,66,Male,Alcohol-induced,265
2005,66,Male,Alzheimer disease,67
2005,66,Male,Cancer,6869
2005,66,Male,Chronic lower respiratory disease,1170
2005,66,Male,Diabetes,691
2005,66,Male,Drug overdose,46
2005,66,Male,Heart disease,4885
2005,66,Male,Homicide,29
2005,66,Male,Other causes,3636
2005,66,Male,Other unintentional injury,291
2005,66,Male,Stroke,715
2005,66,Male,Suicide,193
2005,67,Female,Alcohol-induced,71
2005,67,Female,Alzheimer disease,108
2005,67,Female,Cancer,5658
2005,67,Female,Chronic lower respiratory disease,1176
2005,67,Female,Diabetes,683
2005,67,Female,Drug overdose,40
2005,67,Female,Heart disease,3008
2005,67,Female,Homicide,11
2005,67,Female,Other causes,3137
2005,67,Female,Other unintentional injury,188
2005,67,Female,Stroke,712
2005,67,Female,Suicide,36
2005,67,Male,Alcohol-induced,264
2005,67,Male,Alzheimer disease,72
2005,67,Male,Cancer,7171
2005,67,Male,Chronic lower respiratory disease,1305
2005,67,Male,Diabetes,800
2005,67,Male,Drug overdose,30
2005,67,Male,Heart disease,5288
2005,67,Male,Homicide,27
2005,67,Male,Other causes,3746
2005,67,Male,Other unintentional injury,343
2005,67,Male,Stroke,815
2005,67,Male,Suicide,172
2005,68,Female,Alcohol-induced,70
2005,68,Female,Alzheimer disease,124
2005,68,Female,Cancer,5827
2005,68,Female,Chronic lower respiratory disease,1240
2005,68,Female,Diabetes,693
2005,68,Female,Drug overdose,24
2005,68,Female,Heart disease,3205
2005,68,Female,Homicide,12
2005,68,Female,Other causes,3317
2005,68,Female,Other unintentional injury,173
2005,68,Female,Stroke,729
2005,68,Female,Suicide,30
2005,68,Male,Alcohol-induced,227
2005,68,Male,Alzheimer disease,107
2005,68,Male,Cancer,7142
2005,68,Male,Chronic lower respiratory disease,1355
2005,68,Male,Diabetes,800
2005,68,Male,Drug overdose,27
2005,68,Male,Heart disease,5301
2005,68,Male,Homicide,24
2005,68,Male,Other causes,3881
2005,68,Male,Other unintentional injury,287
2005,68,Male,Stroke,862
2005,68,Male,Suicide,186
2005,69,Female,Alcohol-induced,68
2005,69,Female,Alzheimer disease,153
2005,69,Female,Cancer,5921
2005,69,Female,Chronic lower respiratory disease,1298
2005,69,Female,Diabetes,768
2005,69,Female,Drug overdose,31
2005,69,Female,Heart disease,3514
2005,69,Female,Homicide,13
2005,69,Female,Other causes,3648
2005,69,Female,Other unintentional injury,189
2005,69,Female,Stroke,802
2005,69,Female,Suicide,29
2005,69,Male,Alcohol-induced,198
2005,69,Male,Alzheimer disease,146
2005,69,Male,Cancer,7447
2005,69,Male,Chronic lower respiratory disease,1400
2005,69,Male,Diabetes,886
2005,69,Male,Drug overdose,28
2005,69,Male,Heart disease,5696
2005,69,Male,Homicide,33
2005,69,Male,Other causes,4027
2005,69,Male,Other unintentional injury,277
2005,69,Male,Stroke,906
2005,69,Male,Suicide,188
2005,70,Female,Alcohol-induced,58
2005,70,Female,Alzheimer disease,203
2005,70,Female,Cancer,6283
2005,70,Female,Chronic lower respiratory disease,1484
2005,70,Female,Diabetes,775
2005,70,Female,Drug overdose,22
2005,70,Female,Heart disease,3886
2005,70,Female,Homicide,16
2005,70,Female,Other causes,3936
2005,70,Female,Other unintentional injury,184
2005,70,Female,Stroke,925
2005,70,Female,Suicide,26
2005,70,Male,Alcohol-induced,195
2005,70,Male,Alzheimer disease,173
2005,70,Male,Cancer,7988
2005,70,Male,Chronic lower respiratory disease,1596
2005,70,Male,Diabetes,875
2005,70,Male,Drug overdose,27
2005,70,Male,Heart disease,5975
2005,70,Male,Homicide,26
2005,70,Male,Other causes,4478
2005,70,Male,Other unintentional injury,307
2005,70,Male,Stroke,986
2005,70,Male,Suicide,178
2005,71,Female,Alcohol-induced,62
2005,71,Female,Alzheimer disease,249
2005,71,Female,Cancer,6451
2005,71,Female,Chronic lower respiratory disease,1594
2005,71,Female,Diabetes,772
2005,71,Female,Drug overdose,32
2005,71,Female,Heart disease,4061
2005,71,Female,Homicide,16
2005,71,Female,Other causes,4195
2005,71,Female,Other unintentional injury,159
2005,71,Female,Stroke,999
2005,71,Female,Suicide,26
2005,71,Male,Alcohol-induced,170
2005,71,Male,Alzheimer disease,175
2005,71,Male,Cancer,7867
2005,71,Male,Chronic lower respiratory disease,1611
2005,71,Male,Diabetes,904
2005,71,Male,Drug overdose,23
2005,71,Male,Heart disease,6151
2005,71,Male,Homicide,23
2005,71,Male,Other causes,4712
2005,71,Male,Other unintentional injury,288
2005,71,Male,Stroke,986
2005,71,Male,Suicide,175
2005,72,Female,Alcohol-induced,65
2005,72,Female,Alzheimer disease,327
2005,72,Female,Cancer,6692
2005,72,Female,Chronic lower respiratory disease,1680
2005,72,Female,Diabetes,864
2005,72,Female,Drug overdose,25
2005,72,Female,Heart disease,4409
2005,72,Female,Homicide,16
2005,72,Female,Other causes,4582
2005,72,Female,Other unintentional injury,195
2005,72,Female,Stroke,1079
2005,72,Female,Suicide,35
2005,72,Male,Alcohol-induced,191
2005,72,Male,Alzheimer disease,195
2005,72,Male,Cancer,8165
2005,72,Male,Chronic lower respiratory disease,1832
2005,72,Male,Diabetes,902
2005,72,Male,Drug overdose,19
2005,72,Male,Heart disease,6585
2005,72,Male,Homicide,32
2005,72,Male,Other causes,5070
2005,72,Male,Other unintentional injury,286
2005,72,Male,Stroke,1109
2005,72,Male,Suicide,171
2005,73,Female,Alcohol-induced,71
2005,73,Female,Alzheimer disease,362
2005,73,Female,Cancer,7236
2005,73,Female,Chronic lower respiratory disease,1933
2005,73,Female,Diabetes,936
2005,73,Female,Drug overdose,23
2005,73,Female,Heart disease,4841
2005,73,Female,Homicide,10
2005,73,Female,Other causes,5003
2005,73,Female,Other unintentional injury,190
2005,73,Female,Stroke,1267
2005,73,Female,Suicide,23
2005,73,Male,Alcohol-induced,160
2005,73,Male,Alzheimer disease,293
2005,73,Male,Cancer,8729
2005,73,Male,Chronic lower respiratory disease,2033
2005,73,Male,Diabetes,917
2005,73,Male,Drug overdose,20
2005,73,Male,Heart disease,7029
2005,73,Male,Homicide,27
2005,73,Male,Other causes,5560
2005,73,Male,Other unintentional injury,327
2005,73,Male,Stroke,1281
2005,73,Male,Suicide,193
2005,74,Female,Alcohol-induced,50
2005,74,Female,Alzheimer disease,495
2005,74,Female,Cancer,7205
2005,74,Female,Chronic lower respiratory disease,2068
2005,74,Female,Diabetes,964
2005,74,Female,Drug overdose,21
2005,74,Female,Heart disease,5414
2005,74,Female,Homicide,14
2005,74,Female,Other causes,5743
2005,74,Female,Other unintentional injury,222
2005,74,Female,Stroke,1417
2005,74,Female,Suicide,19
2005,74,Male,Alcohol-induced,147
2005,74,Male,Alzheimer disease,359
2005,74,Male,Cancer,8868
2005,74,Male,Chronic lower respiratory disease,2071
2005,74,Male,Diabetes,1026
2005,74,Male,Drug overdose,23
2005,74,Male,Heart disease,7448
2005,74,Male,Homicide,27
2005,74,Male,Other causes,5838
2005,74,Male,Other unintentional injury,281
2005,74,Male,Stroke,1343
2005,74,Male,Suicide,213
2005,75,Female,Alcohol-induced,39
2005,75,Female,Alzheimer disease,593
