year,population,sex,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages,age_center
2010,Total,Male,70,84,77,0.0464283812554729,0.09820296745567123,8.934129093050835e-4,0.09627286620912928,0.10013306870221317,7.058311968758292,6.922260443463521,7.199818680522634,0.9989251903878067,0.013917373604017924,15,77
2010,Total,Female,70,84,77,0.03242131468782715,0.10391728541262737,8.842695405049874e-4,0.10200693721345565,0.1058276336117991,6.670181748952022,6.549774920816748,6.795098446191881,0.9990595656595489,0.013774940381635634,15,77
2011,Total,Both,70,84,77,0.03814110154100996,0.09989114726215433,9.093800810129411e-4,0.09792655103832237,0.10185574348598628,6.939025124427191,6.805185027737894,7.078235404090669,0.9989237514878132,0.014166106403536802,15,77
2011,Total,Male,70,84,77,0.04580045341538001,0.09860936716996732,0.0010746746159193859,0.09628767381383889,0.10093106052609575,7.029222481117916,6.867530935937524,7.198711456048522,0.9984583317231701,0.016741025316209253,15,77
2011,Total,Female,70,84,77,0.0322091655515799,0.10540867916977438,8.760797314271369e-4,0.10351602397743685,0.10730133436211191,6.57580747638002,6.459818833387178,6.6960375208289395,0.9991028025051168,0.013647361485590044,15,77
2012,Total,Both,70,84,77,0.03760410009788308,0.10032287295744508,8.396143303169094e-4,0.09850899647471142,0.10213674944017873,6.90916398351116,6.786462114362863,7.0363845472518385,0.9990902797760464,0.013079312148507874,15,77
2012,Total,Male,70,84,77,0.04501922349229355,0.09858597654273057,0.0010230874621565888,0.09637573045666742,0.10079622262879373,7.030890242888767,6.876717822180956,7.192134132478498,0.9986019233254909,0.015937412916380362,15,77
2012,Total,Female,70,84,77,0.03180473824402786,0.10609768375013169,7.640177801336804e-4,0.10444712368495061,0.10774824381531277,6.533103796991091,6.433025319169405,6.636345321013548,0.9993263321696421,0.011901687087220994,15,77
2013,Total,Both,70,84,77,0.03753418698208645,0.10042882541603416,9.27143460979082e-4,0.09842585374289052,0.10243179708917781,6.901874812221785,6.766914183458938,7.042328353794062,0.9988932754232119,0.014442820107675244,15,77
2013,Total,Male,70,84,77,0.04493501193210304,0.09854556704223413,0.0010093808452044633,0.09636493230182049,0.10072620178264778,7.033773322983468,6.881498242688176,7.192940045752002,0.9986379678519711,0.015723894500670126,15,77
2013,Total,Female,70,84,77,0.03169257982082169,0.10620051044517256,9.530164482952865e-4,0.10414164358118193,0.1082593773091632,6.526778239147841,6.402652571892047,6.655811803273622,0.9989542291636417,0.014845863344437648,15,77
2014,Total,Both,70,84,77,0.0371482469802205,0.09989050878998101,0.0010065215191257337,0.09771605124800646,0.10206496633195557,6.939069476733587,6.791235087518248,7.093483329578224,0.9986818398339731,0.015679352599742877,15,77
2014,Total,Male,70,84,77,0.0444632673444557,0.09752722269723663,0.0010821839393091732,0.09518930643422566,0.0998651389602476,7.107217465955638,6.940832284185376,7.281775721718272,0.9984019174347271,0.016858003768211196,15,77
2014,Total,Female,70,84,77,0.03133003224937879,0.10601775794570309,0.00102986993698808,0.10379285921360074,0.10824265667780544,6.538029043350832,6.403641612596075,6.67817791909443,0.9987747676785617,0.016043068694583898,15,77
2015,Total,Both,70,84,77,0.0373584405089674,0.10013127365153607,0.0011030112237831876,0.0977483627759482,0.10251418452712394,6.922384538642209,6.761475826562786,7.091138520127725,0.9984250049831059,0.017182446247341564,15,77
2015,Total,Male,70,84,77,0.044586118961069704,0.09762460924412567,0.0011569267926871346,0.09512522086338235,0.10012399762486898,7.100127579784949,6.922887589416227,7.2866814317880495,0.9981775974628956,0.018022330143907434,15,77
2015,Total,Female,70,84,77,0.03157276125808253,0.10620215434297384,0.001129363295629793,0.1037623132773357,0.10864199540861197,6.526677211476009,6.380103549764146,6.6801438659843955,0.9985320676083368,0.017592952548861653,15,77
2016,Total,Both,70,84,77,0.036806498579980036,0.09864052659830809,0.0010697215023610861,0.09632953379346292,0.10095151940315326,7.0270020291217135,6.866139159251669,7.195583257426534,0.9984734516602516,0.016663866892398693,15,77
2016,Total,Male,70,84,77,0.04392622132800673,0.09570542079059034,0.0010515636984606877,0.09343365553616179,0.0979771860450189,7.242507005706565,7.074577343356806,7.41860282124652,0.9984330310572418,0.016381008946113922,15,77
2016,Total,Female,70,84,77,0.031072384122206854,0.1050716775715966,0.0011578512653946254,0.10257029198899227,0.10757306315420094,6.596898389555356,6.443501376979024,6.7577771996040825,0.9984238682280323,0.018036731359653103,15,77
2017,Total,Both,70,84,77,0.03672999501238984,0.10108182495540399,0.001136802395346968,0.09862591269190459,0.1035377372189034,6.857287953257205,6.694633272644034,7.0280432559874315,0.998358451710752,0.01770883707320997,15,77
2017,Total,Male,70,84,77,0.04382391389082333,0.09841138546092111,0.0011735270954824162,0.09587613430633109,0.10094663661551113,7.04336370546467,6.866471274323156,7.229611264314126,0.9981548281723764,0.018280925708775035,15,77
2017,Total,Female,70,84,77,0.03098905487162425,0.10715103777410824,0.0011597798133269497,0.10464548581699842,0.10965658973121806,6.468879769706122,6.321071832152862,6.623765709035026,0.9984793097911213,0.018066773820208427,15,77
2018,Total,Both,70,84,77,0.03626327032136152,0.10074785565842857,0.0011446622398722985,0.09827496323317196,0.10322074808368518,6.880019192765385,6.71519237583885,7.053141082488635,0.9983246781618247,0.01783127586001193,15,77
2018,Total,Male,70,84,77,0.0432975698075503,0.09751755229991552,0.0011940774889968525,0.09493790471929892,0.10009719988053212,7.10792225822249,6.924740965653679,7.301058335017613,0.9980546528451912,0.018601054846457257,15,77
2018,Total,Female,70,84,77,0.03053675713343359,0.10738549593798018,0.0011490932400959664,0.10490303091872358,0.10986796095723678,6.454756059051663,6.308910937463695,6.607503848930538,0.9985136651858599,0.01790030092659647,15,77
2019,Total,Both,70,84,77,0.035633948287034076,0.10079104239674488,0.0012018891942531102,0.09819451865293914,0.10338756614055063,6.877071256307703,6.704357268819383,7.058919276439654,0.9981548729688772,0.018722743731186233,15,77
2019,Total,Male,70,84,77,0.04258846746234475,0.09762000717032472,0.0012814486671450223,0.09485160563495859,0.10038840870569085,7.100462299194068,6.904653530190402,7.307701076010867,0.9977649032211571,0.019962102258965653,15,77
2019,Total,Female,70,84,77,0.029960484210208874,0.10728874776659479,0.0011886719277124278,0.10472077819114765,0.10985671734204193,6.46057666800136,6.309556641873909,6.619003339478039,0.9984068137544428,0.01851684829968453,15,77
2019,Hispanic,Both,70,84,77,0.027472809633758682,0.09902290165160803,0.0017827774969572637,0.09517144502573437,0.10287435827748169,6.999867394298774,6.737803201555127,7.283142337205432,0.9958039544927858,0.027771683417121395,15,77
2019,Hispanic,Male,70,84,77,0.034224749396589725,0.09487871198108479,0.0019641186008185364,0.09063549171830086,0.09912193224386871,7.305613304469526,6.99287397722032,7.647635241107066,0.9944597619700848,0.030596571960723712,15,77
2019,Hispanic,Female,70,84,77,0.022500458784241166,0.10898036966560382,0.0016525219555977547,0.10541031302861383,0.1125504263025938,6.360293901432004,6.158547802354891,6.5757055514272995,0.9970198024069377,0.02574259360409872,15,77
2019,American Indian or Alaska Native non-Hispanic,Both,70,84,77,0.04445847022705944,0.07689316669049147,0.0017799130426019712,0.07304789834202485,0.08073843503895808,9.014418450861632,8.585095564776385,9.488940767528884,0.993082474840117,0.027727061629122758,15,77
2019,American Indian or Alaska Native non-Hispanic,Male,70,84,77,0.051981455670986006,0.07315431342713792,0.0032890298734157253,0.0660487963784408,0.08025983047583504,9.47513752897597,8.63629011487435,10.494471036056574,0.9743944612649553,0.05123572434016762,15,77
2019,American Indian or Alaska Native non-Hispanic,Female,70,84,77,0.038349423384623445,0.08387923987107813,5.8919438579373e-4,0.08260636278744551,0.08515211695471075,8.263632117140167,8.140105088973941,8.390965988219126,0.9993589777588311,0.009178329870853765,15,77
2019,Asian non-Hispanic,Both,70,84,77,0.01998035539937625,0.11449279770365679,0.001729263694192596,0.11075695061996405,0.11822864478734954,6.054067980363509,5.8627685516201735,6.25827252086701,0.9970431898836714,0.026938058137823705,15,77
2019,Asian non-Hispanic,Male,70,84,77,0.024600132309834516,0.10904572588017859,0.001574743677572914,0.10564369899718712,0.11244775276317007,6.35648187918514,6.164171035234519,6.561178632891311,0.997296228535729,0.02453098210590484,15,77
2019,Asian non-Hispanic,Female,70,84,77,0.016427534470659626,0.12223511025170204,0.002127035662846592,0.11763992907450971,0.12683029142889438,5.670606253249513,5.465154836047574,5.892108113401922,0.9960790188849211,0.03313445516690777,15,77
2019,Black non-Hispanic,Both,70,84,77,0.043902392767120456,0.08200367263211782,0.0013894185214683651,0.07900201640762869,0.08500532885660694,8.452635818758013,8.154161508264917,8.773791000263795,0.99628186513307,0.021644030944950446,15,77
2019,Black non-Hispanic,Male,70,84,77,0.055181070569917015,0.07822397328928508,0.0016686019231411504,0.0746191779944174,0.08182876858415276,8.86105820777696,8.470702817030812,9.28912913797848,0.9941195884759692,0.02599308351029001,15,77
2019,Black non-Hispanic,Female,70,84,77,0.036328978535907545,0.09052971628134787,0.0012237756437747042,0.08788590973799443,0.09317352282470132,7.656570781750662,7.439314942121995,7.886897713482814,0.9976300773121234,0.019063685631269624,15,77
2019,White non-Hispanic,Both,70,84,77,0.036181853387749235,0.10205029942552525,0.0010972284877621597,0.09967988139158582,0.10442071745946468,6.792211139623294,6.638023540003157,6.95373199569693,0.9984994282852943,0.01709236416231701,15,77
2019,White non-Hispanic,Male,70,84,77,0.04299720953039081,0.09937600186021565,0.0011942018252699615,0.09679608566741177,0.10195591805301954,6.974995648697363,6.798498741382447,7.160900937064508,0.9981262086365472,0.018602991727318684,15,77
2019,White non-Hispanic,Female,70,84,77,0.030513023722914517,0.10806689921951575,0.0011001784622599918,0.10569010815313383,0.11044369028589766,6.414056344412723,6.276023363269054,6.558297580277315,0.9986544510831019,0.01713831816273613,15,77
2020,Total,Both,70,84,77,0.041351103431840626,0.0997885914915086,0.0011625101160130712,0.09727714107405303,0.10230004190896416,6.946156571604961,6.775629487784281,7.125488813782893,0.9982387966887191,0.018109305825442557,15,77
2020,Total,Male,70,84,77,0.04991338670568007,0.09613177517541865,0.0012329670488881892,0.09346811180854918,0.09879543854228813,7.210385736611117,7.015983640411217,7.415868012608613,0.9978660481554144,0.019206867151905758,15,77
2020,Total,Female,70,84,77,0.034349141179854,0.10698993775772132,0.0011495476131190923,0.10450649112522722,0.10947338439021542,6.4786202804377435,6.331650240109849,6.6325753845219655,0.9985014883378789,0.017907379041376955,15,77
2020,Hispanic,Both,70,84,77,0.039394054710354065,0.09592826765106834,0.0018403948656909896,0.09195233626771447,0.0999041990344222,7.225682247085026,6.938118590201799,7.538113860879871,0.9952378937784053,0.028669233070138432,15,77
2020,Hispanic,Male,70,84,77,0.050642983592730145,0.09024449845289914,0.002126563973784886,0.08565033629797131,0.09483866060782697,7.6807693814345495,7.308698542530242,8.092754920991046,0.9928330395698628,0.03312710730700076,15,77
2020,Hispanic,Female,70,84,77,0.03104206842444429,0.10906957671798961,0.0015682413029774705,0.10568159736126671,0.11245755607471251,6.355091872705688,6.163633683266642,6.558825735671461,0.9973196208215938,0.024429689662494272,15,77
2020,American Indian or Alaska Native non-Hispanic,Both,70,84,77,0.05819577087136043,0.0691021681884235,4.6452140931967637e-4,0.06809863069547335,0.07010570568137366,10.030758784151526,9.887172147018372,10.178577358766482,0.999412894130701,0.007236203924560959,15,77
2020,American Indian or Alaska Native non-Hispanic,Male,70,84,77,0.06783541914355112,0.05964822257751513,8.222582741089112e-4,0.057871841574613045,0.06142460358041721,11.620583994085896,11.284520211066168,11.977278788792026,0.9975357016224051,0.012808943636901155,15,77
2020,American Indian or Alaska Native non-Hispanic,Female,70,84,77,0.05023837738376828,0.08143328738353219,4.947562745203575e-4,0.0803644314354701,0.08250214333159427,8.511840831076613,8.401565735983782,8.625049268425657,0.999520361887705,0.0077071954565641155,15,77
2020,Asian non-Hispanic,Both,70,84,77,0.024914745750076267,0.10914129051399495,0.002577083694495837,0.10357383967532481,0.11470874135266508,6.350916113375667,6.042670962877243,6.692299742220323,0.9928040889494238,0.04014519625983345,15,77
2020,Asian non-Hispanic,Male,70,84,77,0.03158820373662692,0.10291019434499563,0.0024473056606704696,0.09762311190289918,0.10819727678709207,6.735456919226507,6.4063274154663175,7.100236481391661,0.9927016993429122,0.03812354494549617,15,77
2020,Asian non-Hispanic,Female,70,84,77,0.01981401765604558,0.1185324646877656,0.002971159400478374,0.11211366504561734,0.12495126432991385,5.847741227568424,5.547340271242081,6.182539659888152,0.9918980850795622,0.04628401378900039,15,77
2020,Black non-Hispanic,Both,70,84,77,0.055985308236057116,0.07965994480893715,0.0010917019036882443,0.07730146623400831,0.08201842338386599,8.70132639713027,8.451115639175962,8.966805085709996,0.997564363848404,0.01700627235134181,15,77
2020,Black non-Hispanic,Male,70,84,77,0.07109009141600706,0.074805602190344,0.001188854592991103,0.07223723799055419,0.07737396639013382,9.265979555865638,8.958403102472081,9.595427508601338,0.996727279400412,0.018519693815908136,15,77
2020,Black non-Hispanic,Female,70,84,77,0.045760388665427185,0.08922610467946289,0.0011238868794645458,0.0867980946916579,0.09165411466726787,7.768434843704283,7.562641165388799,7.985741887794723,0.9979416943999679,0.017507642241624086,15,77
2020,White non-Hispanic,Both,70,84,77,0.0407675371736559,0.10294752271528645,0.0010247784954483137,0.10073362337390282,0.10516142205667009,6.733014668812632,6.591268613564559,6.880991245466504,0.9987134920473861,0.015963755430410155,15,77
2020,White non-Hispanic,Male,70,84,77,0.04884857766883725,0.10010923073113549,0.0011045307079328016,0.09772303720961681,0.10249542425265418,6.923908769427452,6.762713414906382,7.092976235205811,0.9984199750158224,0.017206116409676706,15,77
2020,White non-Hispanic,Female,70,84,77,0.03403915768415017,0.10922217380093178,0.0010362762100618048,0.10698343515727621,0.11146091244458736,6.346213011867669,6.218746692070572,6.479014059895819,0.9988311336725724,0.016142864091368274,15,77
2021,Total,Both,70,84,77,0.041832086993253664,0.0963346910209255,0.001021147430544312,0.09412863611835005,0.09854074592350094,7.195198045628051,7.034117451252588,7.3638290019249375,0.9985414513135539,0.01590719156579269,15,77
2021,Total,Male,70,84,77,0.05018388911439698,0.0935758258675736,0.0011731333925181916,0.09104142525652743,0.09611022647861976,7.407331692064055,7.2120023639122275,7.6135361304687885,0.9979609664880359,0.018274792697728234,15,77
2021,Total,Female,70,84,77,0.03496538970002206,0.1025423242697119,9.00346148464601e-4,0.10059724467060198,0.10448740386882181,6.759620337225781,6.633786991493763,6.890319738175762,0.9989987995720848,0.014025377953030596,15,77
2021,Hispanic,Both,70,84,77,0.037402220503422845,0.09279923339734288,0.0012526382117867738,0.09009307306671113,0.09550539372797462,7.469320113799477,7.257675755300452,7.693678958499853,0.9976369201357966,0.019513299844374953,15,77
2021,Hispanic,Male,70,84,77,0.0461681592409642,0.08902934435805489,0.0015196691973302276,0.0857462986559507,0.09231239006015908,7.785603562037612,7.50871232028797,8.08369797209715,0.9962265964343052,0.02367304496440913,15,77
2021,Hispanic,Female,70,84,77,0.03083057238008826,0.10282702509031331,0.0010682845909262973,0.10051913654389397,0.10513491363673266,6.740904737360162,6.592930517401114,6.895673842734083,0.9985988204616089,0.016641483028156795,15,77
2021,American Indian or Alaska Native non-Hispanic,Both,70,84,77,0.056889121170760094,0.06290540260670677,5.095647821511396e-4,0.061804554822910154,0.06400625039050338,11.018881556065969,10.829367074794115,11.215147209554926,0.9991476931885689,0.007937878862936489,15,77
2021,American Indian or Alaska Native non-Hispanic,Male,70,84,77,0.06501964164045344,0.058264510591326035,6.99174643687133e-4,0.05675403560571081,0.05977498557694126,11.896558874779867,11.595940573966999,12.213178731032796,0.9981314950800891,0.010891576145030946,15,77
2021,American Indian or Alaska Native non-Hispanic,Female,70,84,77,0.05017779782855534,0.06988228319445403,5.182043745754732e-4,0.06876277070597928,0.07100179568292878,9.918782685322373,9.762389442308164,10.080268340607638,0.9992856665479075,0.0080724643768725,15,77
2021,Asian non-Hispanic,Both,70,84,77,0.024958327471910728,0.11022570873982285,0.0019774663732786187,0.10595365236778256,0.11449776511186313,6.288434780637721,6.053805328713165,6.541984774190864,0.9958333938348498,0.030804500382367945,15,77
2021,Asian non-Hispanic,Male,70,84,77,0.030714472773386046,0.10422383313389848,0.0020557266680935543,0.09978270567389447,0.10866496059390249,6.650563117069826,6.37875518264201,6.946566300028574,0.9949679021273699,0.03202362062336293,15,77
2021,Asian non-Hispanic,Female,70,84,77,0.020556721274348228,0.11911988640254212,0.0020986209115407975,0.11458609156345201,0.12365368124163223,5.818903975593054,5.605552326464614,6.049138871065476,0.9959812225760383,0.032691816935839904,15,77
2021,Black non-Hispanic,Both,70,84,77,0.0527545203634678,0.07616963232352005,0.0013145985297282501,0.07332961486406306,0.07900964978297703,9.10004629687456,8.772943336211153,9.452486309179276,0.9961426640992069,0.02047850292621311,15,77
2021,Black non-Hispanic,Male,70,84,77,0.0651664058626866,0.0716244425213682,0.0014223656749249298,0.06855160829923183,0.07469727674350456,9.677522870117336,9.27941701194909,10.111319015803637,0.9948993851412676,0.02215727385768224,15,77
2021,Black non-Hispanic,Female,70,84,77,0.044312096897731496,0.08478758289867677,0.001378887746265749,0.08180867703086363,0.08776648876648992,8.175102495707103,7.897629155521093,8.472783153533268,0.996573537224207,0.021479985035933156,15,77
2021,White non-Hispanic,Both,70,84,77,0.04198418976730142,0.09887059434787238,9.049234609698252e-4,0.09691562606629534,0.10082556262944942,7.010650488467113,6.8747167135320195,7.152068337110019,0.9989121724245679,0.014096682237504278,15,77
2021,White non-Hispanic,Male,70,84,77,0.050232983991941,0.09652084296679819,0.0010427721156643836,0.09426807077228347,0.09877361516131292,7.181321248907639,7.017533775876548,7.352936947594171,0.9984849691015124,0.0162440557623481,15,77
2021,White non-Hispanic,Female,70,84,77,0.03507590232450153,0.10475627141941556,8.076609162339133e-4,0.10301142609093379,0.10650111674789732,6.616760707192154,6.5083559846674595,6.728837827641242,0.9992278424021381,0.012581549471155418,15,77
2022,Total,Both,70,84,77,0.03892589405181914,0.09892127610513085,0.0013366822391478383,0.09603354969202536,0.10180900251823634,7.007058621274631,6.8083093185770744,7.217760696994254,0.9976319512609293,0.020822517694025277,15,77
2022,Total,Male,70,84,77,0.046505278500609426,0.09596220099037542,0.0016364583774350035,0.09242684760415888,0.09949755437659195,7.223127162636306,6.966474552092276,7.49941384486596,0.9962337069343242,0.025492359007777247,15,77
2022,Total,Female,70,84,77,0.0327140467147538,0.10524871426435647,0.0010886796515428903,0.10289676486823437,0.10760066366047857,6.5858018827569325,6.441848562821981,6.736335991200139,0.9986109870163596,0.016959192426936918,15,77
2022,Hispanic,Both,70,84,77,0.03154838945326208,0.09757310958202986,0.0018255269515555573,0.09362929837436117,0.10151692078969855,7.103875068952429,6.827898001318047,7.403101300497966,0.9954701086793245,0.028437624243379686,15,77
2022,Hispanic,Male,70,84,77,0.03887021041339923,0.0927114489549754,0.002278778595392602,0.08778844710247093,0.09763445080747989,7.476392488446241,7.0994118861458535,7.895653738479624,0.992207382985522,0.03549827044427461,15,77
2022,Hispanic,Female,70,84,77,0.026046787397873864,0.10875658727938028,0.0014865406340928483,0.10554511148692777,0.1119680630718328,6.37338112476211,6.190579362931898,6.567307294433951,0.9975771180261479,0.02315697609330051,15,77
2022,American Indian or Alaska Native non-Hispanic,Both,70,84,77,0.04793807335455143,0.06370264949601226,0.002133838681507528,0.05909277129053551,0.06831252770148902,10.880978829669177,10.146706671268975,11.729813400559909,0.9856231930030969,0.033240430971995465,15,77
2022,American Indian or Alaska Native non-Hispanic,Male,70,84,77,0.053414238509338616,0.05495557628443031,0.0034105027868592116,0.04758763296092067,0.062323519607939956,12.612863469440564,11.121759247878533,14.565699897894966,0.9523196554494688,0.05312800046641758,15,77
2022,American Indian or Alaska Native non-Hispanic,Female,70,84,77,0.043287901918518966,0.07440354579557441,8.065340447584907e-4,0.07266113492490801,0.07614595666624081,9.31605037298067,9.102875725865704,9.539448857718524,0.9984747585986405,0.01256399533558851,15,77
2022,Asian non-Hispanic,Both,70,84,77,0.02262678102794885,0.11159052857213438,0.002715286542931382,0.1057245086314702,0.11745654851279855,6.211523409998734,5.901307243711636,6.556163651477322,0.9923618169348118,0.04229808733045053,15,77
2022,Asian non-Hispanic,Male,70,84,77,0.027806445529665134,0.10323016184203884,0.0033442787033430266,0.09600528695286054,0.11045503673121715,6.714580004442772,6.275378661515087,7.21988551422472,0.9865398562577578,0.052096377459542376,15,77
2022,Asian non-Hispanic,Female,70,84,77,0.018699760482569203,0.12358445114303145,0.002279541093108983,0.11865980201435987,0.12850910027170304,5.608692470201821,5.393759501034903,5.841465844314005,0.9955965414115068,0.03551014845217058,15,77
2022,Black non-Hispanic,Both,70,84,77,0.047961861940879404,0.07749944039740257,0.001550799454151394,0.07414914186419429,0.08084973893061086,8.943899168892274,8.57327667013047,9.348013518881432,0.9948215156566759,0.024157984693907994,15,77
2022,Black non-Hispanic,Male,70,84,77,0.06021557759453562,0.0731773869078636,0.0016475398488683154,0.06961809345809505,0.07673668035763215,9.472149933867891,9.032801227907242,9.956422908610225,0.9934535032182082,0.025664983531570634,15,77
2022,Black non-Hispanic,Female,70,84,77,0.03967714246654899,0.08597718118772125,0.0014968596572630783,0.08274341250104647,0.08921094987439604,8.06199006509109,7.769754514842149,8.377067848768975,0.9960750765742069,0.02331772337956965,15,77
2022,White non-Hispanic,Both,70,84,77,0.03952509272333842,0.10096463040815316,0.0011894442728316418,0.09839499228251851,0.10353426853378782,6.865247540231394,6.694857561424126,7.044537170852488,0.9981990146978751,0.018528879708077435,15,77
2022,White non-Hispanic,Male,70,84,77,0.046970450962985834,0.09870060399145276,0.001493376229513097,0.09547436079290608,0.10192684718999945,7.022724811491226,6.800437761680844,7.260034786338652,0.9970327671274812,0.023263459371389152,15,77
2022,White non-Hispanic,Female,70,84,77,0.03331100964519901,0.10659117382105178,9.512258855366083e-4,0.10453617523272243,0.10864617240938113,6.502857185188898,6.379858260888858,6.630691997452886,0.998965766053651,0.014817970384066894,15,77
2023,Total,Both,70,84,77,0.03575740550721295,0.10036301108032084,0.0016105268989062514,0.09688367924753355,0.10384234291310812,6.906400805424395,6.674995585759734,7.154426689236116,0.9966635813355553,0.025088404608830932,15,77
2023,Total,Male,70,84,77,0.04247643539323788,0.09633328266988991,0.0019338358091590506,0.09215548440103734,0.10051108093874249,7.195303236319554,6.896226506432569,7.52149679495519,0.9947885257517376,0.030124833841755277,15,77
2023,Total,Female,70,84,77,0.03023385111732546,0.10765661526714033,0.0013013567142800637,0.10484520501073229,0.11046802552354838,6.438500586703029,6.274640804656979,6.611148125362457,0.9981040344809876,0.020272225077674733,15,77
2023,Hispanic,Both,70,84,77,0.02743068582106889,0.09871109737711325,0.0020136944649358514,0.09436077497137323,0.10306141978285328,7.021978267669988,6.725573760000411,7.345713097102364,0.9946190948400907,0.03136885296928824,15,77
2023,Hispanic,Male,70,84,77,0.033169287773835314,0.09269550405304153,0.002599497006095924,0.08707963219850302,0.09831137590758003,7.477678530808978,7.050528732418057,7.959923153784992,0.9898798456414469,0.040494345491944174,15,77
2023,Hispanic,Female,70,84,77,0.023079165693735946,0.11059749440938535,0.0015249668584744061,0.10730300380619272,0.11389198501257798,6.267295513894793,6.086004914949859,6.459718330084083,0.9975345197929705,0.023755570668485167,15,77
2023,American Indian or Alaska Native non-Hispanic,Both,70,84,77,0.041681962193845214,0.06834047158402744,0.0024754037226869413,0.06299268696944325,0.07368825619861162,10.142557762535954,9.406480982420169,11.0036134971696,0.9832299412409218,0.03856124986621001,15,77
2023,American Indian or Alaska Native non-Hispanic,Male,70,84,77,0.04704126015248263,0.05487395446325415,0.0029321341417541534,0.04853946376686405,0.061208445159644256,12.631624371524108,11.324371641071332,14.280074948688023,0.9642109187091686,0.0456760875994394,15,77
2023,American Indian or Alaska Native non-Hispanic,Female,70,84,77,0.03710376135711662,0.08384251182364402,0.0019176208748351885,0.07969974379067132,0.08798527985661672,8.267252083500606,7.877990292120652,8.696981289933289,0.9932454430251338,0.02987224145518977,15,77
2023,Asian non-Hispanic,Both,70,84,77,0.0203371619336114,0.11490713875677742,0.0024367992560714725,0.10964275402186877,0.12017152349168608,6.032237753540462,5.767981967940182,6.321869481878336,0.9941875775686071,0.037959878675940084,15,77
2023,Asian non-Hispanic,Male,70,84,77,0.02492242577735178,0.10716606268737154,0.002905165017193173,0.10088983524237523,0.11344229013236785,6.467972818801953,6.110130355717964,6.870337124594819,0.99053673502291,0.045255968997638125,15,77
2023,Asian non-Hispanic,Female,70,84,77,0.016842085579719876,0.12543389897172327,0.0021188737482060642,0.12085635053909706,0.1300114474043495,5.5259956538240305,5.331431919253875,5.735297958841741,0.9963041392187781,0.0330073108037659,15,77
2023,Black non-Hispanic,Both,70,84,77,0.043664513710311104,0.07764716260235004,0.0021291924491332256,0.07304732197166537,0.0822470032330347,8.926883576026084,8.427628403627248,9.489015638777463,0.9903195099822013,0.03316805307020922,15,77
2023,Black non-Hispanic,Male,70,84,77,0.054596494478858955,0.0724982877653688,0.0021949288584700074,0.06775643225636455,0.07724014327437306,9.560876565846979,8.973924065595558,10.229983449207305,0.9882243657598103,0.03419207920481954,15,77
2023,Black non-Hispanic,Female,70,84,77,0.036222144320623394,0.0868594030803652,0.002063495598134053,0.08240149186740746,0.09131731429332295,7.9801052733303095,7.590534017825661,8.411828048881578,0.9927164686877534,0.03214464316596444,15,77
2023,White non-Hispanic,Both,70,84,77,0.03655795219595613,0.1023848186238828,0.001407155573820008,0.09934484382743514,0.10542479342033045,6.770019128580635,6.574802359786048,6.977183252348375,0.9975504217967915,0.02192033452377812,15,77
2023,White non-Hispanic,Male,70,84,77,0.043131847155699315,0.09881475554261501,0.0017309795615870734,0.0950752015527846,0.10255430953244543,7.014612106802384,6.758830357496114,7.2905149738243615,0.9960266703441897,0.02696478751159386,15,77
2023,White non-Hispanic,Female,70,84,77,0.03103718366001318,0.10917989310392422,0.0010840337580262037,0.10683798055053684,0.1115218056573116,6.348670628392763,6.215351127741547,6.487834915899319,0.998720066481625,0.01688681980379394,15,77
2005,Total,Both,75,89,82,0.07070397616825744,0.10530368866987593,8.240757979393679e-4,0.10352338114545814,0.1070839961942937,6.5823637264307235,6.472929711198821,6.695561648880279,0.9992044913972769,0.012837256590429379,15,82
2005,Total,Male,75,89,82,0.08593473390310381,0.10350988677180897,7.046680206054182e-4,0.10198754406688135,0.1050322294767366,6.696434535649832,6.599376058312361,6.796390548490838,0.9993978742060087,0.01097715066284145,15,82
2005,Total,Female,75,89,82,0.06119744682965955,0.1127678156564767,9.117028249145502e-4,0.11079820144952272,0.11473742986343068,6.146675596443861,6.041160076402116,6.2559425287758685,0.9991509940345156,0.014202289555054384,15,82
2006,Total,Both,75,89,82,0.0685491011705762,0.10516162967034962,7.211267023646944e-4,0.10360373014522256,0.10671952919547667,6.5912556008570355,6.4950359675061655,6.690368962472228,0.9993890769802038,0.011233540088926252,15,82
2006,Total,Male,75,89,82,0.08317332737277543,0.10377967371631434,5.290566010669649e-4,0.10263671641787453,0.10492263101475416,6.679026400243744,6.606269532666174,6.753403701438283,0.9996622648020904,0.008241517777539153,15,82
2006,Total,Female,75,89,82,0.05932319518634455,0.11234318867856427,9.90293400856952e-4,0.11020378985465097,0.11448258750247757,6.169908373734827,6.054607916203366,6.289685513303535,0.998990888497526,0.015426554836822152,15,82
2007,Total,Both,75,89,82,0.06703661858501592,0.10555392364279062,8.079238490055385e-4,0.10380851028259028,0.10729933700299096,6.566759023621454,6.459939081828845,6.67717105922281,0.9992389646915735,0.012585645375274707,15,82
2007,Total,Male,75,89,82,0.08129105876306335,0.10527049848268726,6.531005099459735e-4,0.1038595606114801,0.1066814363538944,6.5844390456072555,6.497355156154513,6.673889013962652,0.9994998816540133,0.010173844258600103,15,82
