year,population,sex,window,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages
2023,Black non-Hispanic,Both,30–80,30,80,50,0.007331292781244212,0.06321138535940503,7.03143933016774e-4,0.061798364723476856,0.0646244059953332,10.965543258051914,10.725780297462236,11.21627058679471,0.9939734506803812,0.07244998916182292,51
2023,Black non-Hispanic,Male,30–80,30,80,50,0.009653069221675694,0.06133933112980892,7.855050667518733e-4,0.059760799599024805,0.06291786266059303,11.300207677404854,11.016699411724932,11.598693210444532,0.9920284983914637,0.08093625060315011,51
2023,Black non-Hispanic,Female,30–80,30,80,50,0.00523562601083244,0.06868915871577551,5.615532543095532e-4,0.0675606752015857,0.06981764222996532,10.091071044094088,9.92796603295278,10.259624826006426,0.9967357634484688,0.05786088065065189,51
2023,White non-Hispanic,Both,30–80,30,80,50,0.0048287887105846914,0.06940695141977701,9.746632632409631e-4,0.0674482922614284,0.07136561057812563,9.986711221009456,9.712621736783722,10.276719503487486,0.9904297558948526,0.10042658343828756,51
2023,White non-Hispanic,Male,30–80,30,80,50,0.006097162283193911,0.06677973101459476,0.0010628168131899482,0.06464392066520364,0.0689155413639859,10.379604260587055,10.057922593961838,10.722542405028518,0.9877406760819816,0.109509679286073,51
2023,White non-Hispanic,Female,30–80,30,80,50,0.003543578297235132,0.07497143485066382,8.477774141670405e-4,0.07326776235255628,0.07667510734877137,9.245483722442161,9.040054908655465,9.460466080901973,0.9937733356029391,0.08735261954763263,51
2005,Total,Both,40–85,40,85,50,0.004320931812713371,0.08425792617346552,6.942489604927348e-4,0.08285875932989717,0.08565709301703386,8.226492296201696,8.092116556209831,8.365406218553447,0.9970217151061842,0.0611372836857458,46
2005,Total,Male,40–85,40,85,50,0.0054429200898697405,0.08313500604651299,7.043889558860958e-4,0.08171540338502385,0.08455460870800212,8.337609071347613,8.197627440434799,8.482454370248876,0.9968512350793489,0.062030236805180175,46
2005,Total,Female,40–85,40,85,50,0.0032333509145329206,0.08834294006235342,8.269917187310505e-4,0.08667624776808934,0.0900096323566175,7.846095908407784,7.700811151118819,7.996968009212021,0.9961590382659979,0.07282693988902535,46
2006,Total,Both,40–85,40,85,50,0.004254156526534711,0.08370042800989935,7.05168964312921e-4,0.082279253344719,0.0851216026750797,8.281285974761872,8.143023143088351,8.424325117000276,0.9968866390475546,0.0620989262799678,46
2006,Total,Male,40–85,40,85,50,0.005343332531438336,0.08261205653884506,7.218803554349041e-4,0.08115720227787361,0.0840669107998165,8.39038766979515,8.24518438902192,8.5407968868454,0.9966515823929529,0.06357057279000793,46
2006,Total,Female,40–85,40,85,50,0.003197691588218593,0.08761511954002248,8.32448081355834e-4,0.08593743066945,0.08929280841059495,7.911273581534252,7.762631648594229,8.065719153578941,0.9960437176844634,0.07330744070165449,46
2007,Total,Both,40–85,40,85,50,0.004149265675272424,0.08376035386350894,7.008364077431368e-4,0.08234791089235377,0.08517279683466411,8.275361177311382,8.1381286786375,8.417301338294253,0.9969290465794824,0.0617173906131323,46
2007,Total,Male,40–85,40,85,50,0.0052133793088400245,0.08266389043389526,7.241383980787757e-4,0.08120448538699764,0.08412329548079288,8.385126527697627,8.239657952037856,8.535823818802639,0.9966348825055135,0.06376942162025309,46
2007,Total,Female,40–85,40,85,50,0.003115120776786195,0.08773608810110989,8.47119688423881e-4,0.0860288305493875,0.08944334565283228,7.900365694001996,7.7495667844351965,8.057149866311653,0.9959148509847067,0.07459945877368496,46
2008,Total,Both,40–85,40,85,50,0.004105424176239382,0.08417723514286243,6.965643357825258e-4,0.08277340196701237,0.0855810683187125,8.23437808789469,8.099305070352658,8.374032770045924,0.9969961426123986,0.06134118137085066,46
2008,Total,Male,40–85,40,85,50,0.005130930238795701,0.08318577069571317,6.980513792814274e-4,0.08177894058061363,0.08459260081081271,8.33252099202665,8.193945734215403,8.475864026101867,0.9969112279852902,0.06147213410599176,46
2008,Total,Female,40–85,40,85,50,0.003109169302789848,0.08780566786574402,8.882349607520017e-4,0.0860155479273571,0.08959578780413094,7.89410521448087,7.736381336087619,8.058394060865954,0.9955175832092596,0.0782201715311905,46
2009,Total,Both,40–85,40,85,50,0.004061833410791694,0.08325708304259956,7.147851569960349e-4,0.08181652821449606,0.08469763787070306,8.325383922053666,8.18378408165389,8.47197009805575,0.996767376240531,0.06294575203484837,46
2009,Total,Male,40–85,40,85,50,0.005063108724365289,0.08234941155985107,7.103124006687222e-4,0.08091787097981802,0.08378095213988411,8.41714794836354,8.273326607731056,8.566058055739322,0.996737045114554,0.06255187002997502,46
2009,Total,Female,40–85,40,85,50,0.003089155875819841,0.0866659407893307,9.054031027029367e-4,0.08484122073434242,0.08849066084431897,7.997919070016921,7.832998125976192,8.169934078746348,0.9952207566231498,0.07973204065097501,46
2010,Total,Both,40–85,40,85,50,0.003927678855816895,0.08449409059485313,6.786697624226308e-4,0.0831263215619111,0.08586185962779516,8.203498915487087,8.072818170543792,8.338480129229595,0.9971693516128888,0.059765340901226004,46
2010,Total,Male,40–85,40,85,50,0.004898406643885423,0.0835116579794312,6.78886406310298e-4,0.08214345232942277,0.08487986362943964,8.300005021223102,8.166214587549536,8.43825236100612,0.9971007096150707,0.05978441909877878,46
2010,Total,Female,40–85,40,85,50,0.0029856980625693713,0.08787506889802416,8.421378510288012e-4,0.08617785157984896,0.08957228621619935,7.887870692474991,7.738411174265507,8.043217228706412,0.9959752746238701,0.07416074582857218,46
2011,Total,Both,40–85,40,85,50,0.003923320395239823,0.08416681011957808,7.353938860270527e-4,0.08268472112723496,0.0856488991119212,8.235398009918306,8.092890717184575,8.38301406971347,0.9966522376832342,0.06476060777806442,46
2011,Total,Male,40–85,40,85,50,0.004872241928424387,0.08319396096155912,7.191109414207113e-4,0.08174468808779209,0.08464323383532615,8.331700673324391,8.189044169891556,8.479415565394532,0.9967233090594869,0.06332669132980549,46
2011,Total,Female,40–85,40,85,50,0.003002972789982877,0.08735854020471351,9.142188392596077e-4,0.08551605320012408,0.08920102720930294,7.934509653385279,7.770618817354333,8.105462712806062,0.995204272422252,0.08050837625597394,46
2012,Total,Both,40–85,40,85,50,0.0038839895547932448,0.08412278588796601,7.35459951503282e-4,0.08264056374940432,0.085605008026527707,8.239707865631942,8.09704007439786,8.387493370226938,0.9966481443818435,0.0647664256675996,46
2012,Total,Male,40–85,40,85,50,0.004826189492011988,0.08305839712863448,7.189619701429744e-4,0.08160942448675013,0.08450736977051884,8.345299265605282,8.202209847995482,8.493469779001844,0.9967139968188984,0.0633135725499638,46
2012,Total,Female,40–85,40,85,50,0.0029709907408898384,0.08733899672013866,9.143448020334501e-4,0.08549625585425924,0.08918173758601808,7.936285125658183,7.772299568523063,8.107339597906078,0.9952008203777868,0.08051946884995172,46
2013,Total,Both,40–85,40,85,50,0.0038966927480386837,0.08396059278667463,7.355532959789209e-4,0.08247818252468347,0.08544300304866578,8.255625139773365,8.112392540383317,8.40400648198698,0.9966343741249098,0.06477464581341526,46
2013,Total,Male,40–85,40,85,50,0.004840756943368165,0.08294055533081732,7.1891323177054e-4,0.0814916809146684,0.08438942974696624,8.357156252393697,8.213672999548425,8.505741601842203,0.9967051287734151,0.06330928052812228,46
2013,Total,Female,40–85,40,85,50,0.002981757019953825,0.08709074881952707,9.147255192430911e-4,0.0852472406685283,0.08893425697052583,7.958907116487339,7.793927831315495,8.131021897296932,0.9951695532573085,0.08055299575078186,46
2014,Total,Both,40–85,40,85,50,0.003907847122409827,0.08350593257907418,7.334698936952019e-4,0.08202772113849016,0.0849841440196582,8.30057409278777,8.15619417664087,8.450157714240062,0.9966169309582059,0.06459117624601274,46
2014,Total,Male,40–85,40,85,50,0.004829625167715426,0.08269140876957691,7.037156884347868e-4,0.08127316298947806,0.08410965454967576,8.38233609601971,8.240994262443055,8.528610860754647,0.9968235308451262,0.06197094720518158,46
2014,Total,Female,40–85,40,85,50,0.0030158522493935877,0.08622986869726916,9.264535331331958e-4,0.08436272428736366,0.08809701310717466,8.038365255934766,7.86799865412798,8.216273080500423,0.994946592973891,0.08158579371386532,46
2015,Total,Both,40–85,40,85,50,0.00392773473637153,0.08351037350074386,7.356957115131853e-4,0.08202767621910285,0.08499307078238487,8.300132684160143,8.15533753727607,8.45016234165272,0.9965967977423881,0.06478718727824283,46
2015,Total,Male,40–85,40,85,50,0.004869465245594347,0.08246452579738686,6.900833998067693e-4,0.08107375408975438,0.08385529750501934,8.40539824679268,8.265991549531567,8.549587820894322,0.996928253234597,0.06077045409022533,46
2015,Total,Female,40–85,40,85,50,0.003017056941975648,0.08649426490836676,9.359895198036712e-4,0.08460790198013525,0.08838062783659827,8.013793530637843,7.842750131187846,8.192463875569052,0.9948738884013789,0.08242555632853679,46
2016,Total,Both,40–85,40,85,50,0.004006538413960215,0.08220300442756903,7.246398996999345e-4,0.08074258867056561,0.08366342018457246,8.432139255575425,8.284949133453686,8.584653922702746,0.9965924723873381,0.06381358509564365,46
2016,Total,Male,40–85,40,85,50,0.0049924272228371435,0.0809222923960987,6.69302072988967e-4,0.07957340270068874,0.08227118209150866,8.565590025145681,8.42515158939823,8.710789749273168,0.9969990730964519,0.0589403989582386,46
2016,Total,Female,40–85,40,85,50,0.0030530687865121596,0.08553728103371293,9.080230947851394e-4,0.08370728073163688,0.08736728133578897,8.103451175713127,7.933715802554174,8.280608024792432,0.995066131980527,0.07996276364560558,46
2017,Total,Both,40–85,40,85,50,0.0040076236784419616,0.08219513303295453,7.66599662109238e-4,0.08065015293136003,0.08374011313454903,8.432946757103508,8.27736140559345,8.594493071201873,0.9961872467876394,0.06750866574219354,46
2017,Total,Male,40–85,40,85,50,0.005009883445853094,0.08077610125923586,7.079162430925288e-4,0.07934938981748513,0.08220281270098659,8.581092300251264,8.432158922362838,8.735381357743044,0.9966318964271941,0.0623408584565655,46
2017,Total,Female,40–85,40,85,50,0.003038701671480243,0.08571620319702043,9.3009609658383e-4,0.08384171768284866,0.0875906887111922,8.086536205607853,7.913480197026651,8.26733039012798,0.9948460718713518,0.08190656687694889,46
2018,Total,Both,40–85,40,85,50,0.003983486416887612,0.08205238179719412,7.51435971279558e-4,0.08053796210640665,0.0835668014879816,8.447618038354717,8.294528068776598,8.60646535411661,0.9963233308227788,0.06617331355481812,46
2018,Total,Male,40–85,40,85,50,0.0050137938290277795,0.08043775621704462,6.792647512066295e-4,0.07906878806300016,0.08180672437108907,8.617186917666267,8.472985391955225,8.766381748606818,0.996872117808671,0.059817737087820726,46
2018,Total,Female,40–85,40,85,50,0.0029880898302212227,0.08585714180049156,9.340915811173182e-4,0.08397460391634681,0.08773967968463631,8.073261769773667,7.900042296157586,8.254247691962195,0.9948188906025889,0.08225841914506395,46
2019,Total,Both,40–85,40,85,50,0.00399274434889879,0.08130346131360387,7.864662141274593e-4,0.07971844280725585,0.0828884798199519,8.525432612104135,8.362406718829694,8.694941297785311,0.9958997496871962,0.06925816353868082,46
2019,Total,Male,40–85,40,85,50,0.005050473042543687,0.07951396062407048,7.285853866668442e-4,0.07804559326056855,0.08098232798757242,8.717301655202867,8.559239994512332,8.881310931236758,0.996319342739896,0.06416103445416076,46
2019,Total,Female,40–85,40,85,50,0.00296972746601325,0.08540390029217931,9.294304078928151e-4,0.08353075638541009,0.08727704419894854,8.116106854471361,7.941918598662808,8.29810731464912,0.9948158956245801,0.08184794468136063,46
2019,Hispanic,Both,40–85,40,85,50,0.0029484320941459,0.08291218528611075,6.880177164831508e-4,0.08152557668966776,0.08429879388255374,8.360015818761198,8.22250412651986,8.502205181552455,0.9969793433989137,0.06058854489835365,46
2019,Hispanic,Male,40–85,40,85,50,0.0038590392428791784,0.08125943608533728,6.518713358145805e-4,0.07994567573242724,0.08257319643824733,8.530051572496932,8.394336303528203,8.670227303848954,0.9971764151981344,0.057405405052412956,46
2019,Hispanic,Female,40–85,40,85,50,0.0020307049860962736,0.08904514295671574,8.595057639261163e-4,0.08731292291005154,0.09077736300337995,7.784222221945105,7.635683144201237,7.9386550977570085,0.9959172475688053,0.07569020727289158,46
2019,American Indian or Alaska Native non-Hispanic,Both,40–85,40,85,50,0.009551453712422118,0.0570648163506136,8.285721458207099e-4,0.05539493891483925,0.058734693786387945,12.146664527949403,11.801324496231315,12.51282507280217,0.9908089231636705,0.07296611621455641,46
2019,American Indian or Alaska Native non-Hispanic,Male,40–85,40,85,50,0.011736578875922648,0.05586349077676255,7.784673095477079e-4,0.054294593003335626,0.05743238855018948,12.407874461870769,12.0689248359262,12.766412679755447,0.9915280709591202,0.06855376018153297,46
2019,American Indian or Alaska Native non-Hispanic,Female,40–85,40,85,50,0.007504150966475064,0.059804469401371206,0.001081124918867596,0.05762560529596231,0.061983333506780106,11.59022373240975,11.182799332406423,12.028458130721145,0.985824552474391,0.09520653918966701,46
2019,Asian non-Hispanic,Both,40–85,40,85,50,0.0015998675507689335,0.09366499913332038,8.916647299937512e-4,0.09186796694921583,0.09546203131742494,7.400279581205538,7.2609724619742435,7.545036682297691,0.9960283325404413,0.07852220550897372,46
2019,Asian non-Hispanic,Male,40–85,40,85,50,0.002179785255597565,0.09056501313528958,7.897963004579012e-4,0.08897328328093108,0.09215674298964809,7.65358670598871,7.521394073549302,7.790509184328391,0.9966648826933817,0.06955141919229786,46
2019,Asian non-Hispanic,Female,40–85,40,85,50,0.0011106222547378306,0.09913277897558263,0.001207982511032216,0.09669825019235315,0.10156730775881212,6.992108843540785,6.824510719590348,7.168146054154339,0.9935090058705905,0.10637793308610796,46
2019,Black non-Hispanic,Both,40–85,40,85,50,0.0062433300107960325,0.07315449842395555,5.091690358881056e-4,0.07212833565911587,0.07418066118879522,9.475113567766105,9.344041552768516,9.609915080195567,0.9978729884929122,0.04483868693011109,46
2019,Black non-Hispanic,Male,40–85,40,85,50,0.008021406978276907,0.07247217610580634,5.762467596500545e-4,0.07131082707152933,0.07363352514008334,9.564321341034102,9.41347272511094,9.72008331728749,0.9972259095405372,0.05074571749119075,46
2019,Black non-Hispanic,Female,40–85,40,85,50,0.004686661602499537,0.07650209270165927,5.485089344940505e-4,0.07539664558078726,0.07760753982253127,9.060499603103164,8.931441225234002,9.193342425522635,0.9977432043484208,0.04830305587858328,46
2019,White non-Hispanic,Both,40–85,40,85,50,0.004096324688443971,0.08065126684795819,8.933500414369812e-4,0.0788508381418181,0.08245169555409827,8.59437436818754,8.40670620418178,8.790612717562713,0.9946304810740884,0.0786706182105649,46
2019,White non-Hispanic,Male,40–85,40,85,50,0.005130038295241253,0.0790169666009052,8.29510428940535e-4,0.0773451981797555,0.08068873502205488,8.772130978665091,8.590383532106252,8.961735141579494,0.9951743607843607,0.07304874375098598,46
2019,White non-Hispanic,Female,40–85,40,85,50,0.0030720160891057877,0.08456415946491827,0.001054983502012277,0.0824379799233896,0.08669033900644695,8.196701592564162,7.995668127545304,8.40810487112971,0.993198458122304,0.09290446124763212,46
2020,Total,Both,40–85,40,85,50,0.004830468564836823,0.07959691458809431,8.260568475207517e-4,0.07793210640295375,0.08126172277323487,8.708216695922314,8.529811538628206,8.894244138301309,0.9952834238379563,0.07274461281380279,46
